date,time,temp ,spcond (ms/cm),ph,Ox,do_persent,turbidity ,chlorophyll ,phycocyanin ,sysbattery
9/9/2017,16:30:00,21.2,1.93,8.61,11.0,124.61,4.7,1.87,2.05,13.06
9/9/2017,16:45:00,21.23,1.93,8.59,10.89,123.35,4.71,1.87,2.08,12.94
9/9/2017,17:00:00,21.17,1.93,8.57,10.9,123.33,4.6,1.65,2.04,13.2
9/9/2017,17:15:00,21.16,1.93,8.51,10.75,121.66,4.61,1.63,2.06,13.2
9/9/2017,17:30:00,21.03,1.93,8.51,10.75,121.35,4.76,2.35,2.06,12.98
9/9/2017,17:45:00,20.98,1.92,8.55,10.91,123.06,4.68,2.05,2.22,12.71
9/9/2017,18:00:00,20.97,1.92,8.49,10.75,121.17,4.62,1.96,2.1,12.71
9/9/2017,18:15:00,21.01,1.92,8.33,10.29,116.13,4.44,2.22,2.01,12.7
9/9/2017,18:30:00,21.0,1.93,8.34,10.31,116.34,4.63,1.62,2.06,12.76
9/9/2017,18:45:00,20.95,1.92,8.42,10.49,118.24,4.37,2.18,2.02,12.7
9/9/2017,19:00:00,20.89,1.91,8.41,10.54,118.66,4.49,2.12,2.06,12.62
9/9/2017,19:15:00,20.97,1.92,8.39,10.45,117.84,4.37,2.06,2.04,12.6
9/9/2017,19:30:00,20.98,1.91,8.49,10.68,120.43,4.78,1.74,2.16,12.62
9/9/2017,19:45:00,20.95,1.91,8.49,10.64,119.85,4.4,2.43,2.1,12.59
9/9/2017,20:00:00,20.92,1.91,8.43,10.52,118.47,4.96,2.11,2.13,12.6
9/9/2017,20:15:00,20.84,1.9,8.43,10.54,118.55,5.27,1.83,2.34,12.62
9/9/2017,20:30:00,20.81,1.9,8.38,10.47,117.65,4.98,2.32,2.22,12.58
9/9/2017,20:45:00,20.82,1.93,8.33,10.42,117.15,5.12,2.02,2.2,12.57
9/9/2017,21:00:00,20.8,1.92,8.32,10.33,116.07,4.69,2.1,2.27,12.58
9/9/2017,21:15:00,20.77,1.91,8.25,10.2,114.52,5.07,1.88,2.15,12.6
9/9/2017,21:30:00,20.71,1.91,8.24,10.09,113.19,4.45,2.18,2.09,12.52
9/9/2017,21:45:00,20.72,1.92,8.2,10.09,113.22,4.6,2.07,2.27,12.61
9/9/2017,22:00:00,20.75,1.94,8.15,10.01,112.34,4.53,1.89,2.14,12.56
9/9/2017,22:15:00,20.74,1.95,8.12,9.93,111.51,4.72,1.98,2.21,12.55
9/9/2017,22:30:00,20.74,1.95,8.13,10.01,112.32,4.64,1.81,2.22,12.54
9/9/2017,22:45:00,20.74,1.96,8.14,10.04,112.64,4.52,1.98,2.15,12.56
9/9/2017,23:00:00,20.72,1.96,8.14,10.09,113.26,4.72,2.17,2.32,12.54
9/9/2017,23:15:00,20.73,1.96,8.17,10.05,112.79,5.28,2.16,2.33,12.55
9/9/2017,23:30:00,20.71,1.96,8.11,9.99,112.02,5.03,1.79,2.3,12.54
9/9/2017,23:45:00,20.7,1.95,8.13,9.93,111.41,4.82,2.26,2.21,12.54
9/10/2017,0:00:00,20.69,1.96,8.1,9.98,111.89,5.08,1.78,2.29,12.52
9/10/2017,0:15:00,20.69,1.96,8.11,10.01,112.22,4.74,2.47,2.36,12.5
9/10/2017,0:30:00,20.68,1.96,8.07,9.93,111.3,4.56,2.04,2.33,12.51
9/10/2017,0:45:00,20.66,1.96,8.1,9.91,111.1,4.93,1.91,2.36,12.49
9/10/2017,1:00:00,20.65,1.96,8.08,9.87,110.61,4.95,2.13,2.42,12.51
9/10/2017,1:15:00,20.64,1.96,8.07,9.85,110.3,4.67,1.81,2.34,12.46
9/10/2017,1:30:00,20.63,1.96,8.1,9.93,111.28,4.87,1.71,2.31,12.5
9/10/2017,1:45:00,20.61,1.96,8.04,9.87,110.52,4.42,2.05,2.18,12.5
9/10/2017,2:00:00,20.61,1.96,8.07,9.9,110.8,4.9,1.94,2.3,12.51
9/10/2017,2:15:00,20.59,1.96,8.04,9.82,109.93,4.76,1.68,2.31,12.46
9/10/2017,2:30:00,20.57,1.96,8.06,9.83,109.96,4.29,1.71,2.25,12.45
9/10/2017,2:45:00,20.57,1.96,8.01,9.79,109.47,4.6,1.97,2.34,12.45
9/10/2017,3:00:00,20.56,1.96,8.01,9.76,109.12,4.46,2.42,2.24,12.47
9/10/2017,3:15:00,20.53,1.96,8.01,9.73,108.79,4.53,1.77,2.19,12.49
9/10/2017,3:30:00,20.5,1.96,8.02,9.73,108.71,4.74,1.64,2.17,12.48
9/10/2017,3:45:00,20.5,1.97,8.01,9.71,108.5,4.66,2.05,2.22,12.46
9/10/2017,4:00:00,20.5,1.97,7.98,9.69,108.28,5.12,1.97,2.4,12.46
9/10/2017,4:15:00,20.48,1.97,7.99,9.65,107.73,4.53,1.65,2.23,12.46
9/10/2017,4:30:00,20.48,1.97,7.99,9.68,108.13,4.72,2.18,2.41,12.44
9/10/2017,4:45:00,20.48,1.97,7.96,9.67,108.02,4.44,2.27,2.34,12.4
9/10/2017,5:00:00,20.46,1.97,7.98,9.61,107.27,4.49,2.04,2.43,12.44
9/10/2017,5:15:00,20.44,1.97,7.98,9.64,107.55,4.65,1.83,2.35,12.5
9/10/2017,5:30:00,20.43,1.97,7.94,9.6,107.06,4.41,1.76,2.31,12.43
9/10/2017,5:45:00,20.4,1.97,7.95,9.52,106.16,4.77,1.63,2.53,12.38
9/10/2017,6:00:00,20.42,1.97,7.93,9.5,105.99,4.7,2.29,2.3,12.36
9/10/2017,6:15:00,20.39,1.98,7.91,9.45,105.38,4.76,2.18,2.16,12.42
9/10/2017,6:30:00,20.39,1.98,7.94,9.52,106.13,4.88,1.91,2.04,12.4
9/10/2017,6:45:00,20.37,1.98,7.9,9.38,104.52,4.6,1.86,2.25,12.39
9/10/2017,7:00:00,20.33,1.98,7.94,9.52,106.04,6.01,1.77,2.23,12.43
9/10/2017,7:15:00,20.35,1.98,7.95,9.54,106.28,4.85,1.86,2.42,12.43
9/10/2017,7:30:00,20.34,1.98,7.92,9.56,106.42,4.53,1.85,2.24,12.4
9/10/2017,7:45:00,20.36,1.98,7.93,9.49,105.78,4.78,1.73,2.17,12.41
9/10/2017,8:00:00,20.32,1.98,7.94,9.55,106.34,4.69,1.67,2.09,12.39
9/10/2017,8:15:00,20.36,1.98,7.98,9.71,108.19,4.84,1.58,2.19,12.6
9/10/2017,8:30:00,20.37,1.99,8.0,9.74,108.5,4.34,1.71,2.27,12.6
9/10/2017,8:45:00,20.39,1.99,8.06,9.81,109.39,4.69,1.72,2.35,12.83
9/10/2017,9:00:00,20.4,1.99,8.06,9.87,110.06,4.18,1.56,2.12,12.82
9/10/2017,9:15:00,20.4,1.99,8.05,9.87,110.1,4.86,1.64,2.31,12.91
9/10/2017,9:30:00,20.45,1.97,8.2,10.14,113.19,4.68,1.77,2.28,12.96
9/10/2017,9:45:00,20.48,1.96,8.21,10.2,113.9,4.69,1.41,2.33,12.96
9/10/2017,10:00:00,20.46,1.96,8.22,10.25,114.44,4.27,1.6,2.24,13.09
9/10/2017,10:15:00,20.5,1.96,8.28,10.36,115.79,4.69,1.9,2.31,12.96
9/10/2017,10:30:00,20.54,1.96,8.19,10.18,113.85,4.71,1.6,2.27,12.98
9/10/2017,10:45:00,20.64,1.95,8.2,10.15,113.7,4.09,1.37,2.2,13.01
9/10/2017,11:00:00,20.59,1.95,8.21,10.25,114.76,4.58,1.5,2.36,12.93
9/10/2017,11:15:00,20.45,1.96,8.2,10.16,113.36,4.6,1.5,2.31,13.01
9/10/2017,11:30:00,20.52,1.96,8.28,10.38,116.07,4.24,1.54,2.15,12.88
9/10/2017,11:45:00,20.61,1.96,8.22,10.23,114.53,4.78,1.94,2.43,12.96
9/10/2017,12:00:00,20.83,1.94,8.36,10.55,118.63,4.94,1.4,2.38,13.05
9/10/2017,12:15:00,20.71,1.94,8.35,10.48,117.54,4.86,1.59,2.44,13.16
9/10/2017,12:30:00,20.75,1.93,8.42,10.73,120.49,4.62,1.78,2.24,12.83
9/10/2017,12:45:00,20.72,1.94,8.39,10.63,119.31,4.65,1.71,2.22,12.87
9/10/2017,13:00:00,20.83,1.93,8.39,10.62,119.41,4.75,1.86,2.28,12.85
9/10/2017,13:15:00,20.7,1.93,8.42,10.66,119.52,4.65,1.65,2.3,13.18
9/10/2017,13:30:00,20.75,1.93,8.44,10.76,120.78,4.8,1.78,2.19,12.96
9/10/2017,13:45:00,20.5,1.93,8.43,10.7,119.53,4.65,1.65,2.26,12.85
9/10/2017,14:00:00,20.89,1.93,8.46,10.69,120.36,5.04,1.59,2.2,12.87
9/10/2017,14:15:00,20.63,1.94,8.31,10.41,116.58,4.7,2.95,2.31,13.09
9/10/2017,14:30:00,20.58,1.94,8.32,10.35,115.85,4.82,1.39,2.37,12.96
9/10/2017,14:45:00,20.51,1.91,8.45,10.78,120.41,5.05,1.43,2.24,12.83
9/10/2017,15:00:00,20.7,1.92,8.45,10.74,120.4,4.92,1.51,2.33,12.79
9/10/2017,15:15:00,20.76,1.93,8.48,10.78,121.06,4.86,1.81,2.19,12.99
9/10/2017,15:30:00,20.86,1.94,8.53,10.91,122.77,5.22,1.52,2.35,12.96
9/10/2017,15:45:00,20.88,1.93,8.55,11.04,124.26,4.97,1.64,2.25,13.12
9/10/2017,16:00:00,20.88,1.94,8.57,10.98,123.51,5.01,1.53,2.22,12.94
9/10/2017,16:15:00,20.78,1.93,8.44,10.67,119.91,4.96,1.63,2.37,13.13
9/10/2017,16:30:00,20.9,1.93,8.51,10.84,122.09,4.97,1.49,2.24,13.15
9/10/2017,16:45:00,20.85,1.93,8.47,10.74,120.79,4.89,2.09,2.28,13.09
9/10/2017,17:00:00,20.87,1.93,8.52,10.82,121.76,5.09,1.43,2.28,13.06
9/10/2017,17:15:00,20.87,1.93,8.61,11.15,125.48,4.94,1.48,2.26,13.07
9/10/2017,17:30:00,20.85,1.93,8.57,11.02,124.01,4.9,1.5,2.23,12.88
9/10/2017,17:45:00,20.84,1.93,8.52,10.89,122.42,4.6,1.9,2.17,12.89
9/10/2017,18:00:00,20.64,1.87,8.45,10.76,120.57,4.68,1.65,2.21,12.91
9/10/2017,18:15:00,20.6,1.86,8.45,10.78,120.64,4.91,1.68,2.29,12.74
9/10/2017,18:30:00,20.59,1.87,8.39,10.67,119.41,4.62,1.62,2.16,12.69
9/10/2017,18:45:00,20.59,1.87,8.4,10.67,119.41,4.93,1.59,2.27,12.63
9/10/2017,19:00:00,20.61,1.87,8.39,10.66,119.3,4.83,2.12,2.13,12.62
9/10/2017,19:15:00,20.66,1.89,8.42,10.66,119.46,4.85,1.77,2.09,12.6
9/10/2017,19:30:00,20.66,1.9,8.4,10.6,118.83,5.02,1.73,2.22,12.7
9/10/2017,19:45:00,20.64,1.89,8.4,10.56,118.27,4.91,1.98,2.28,12.6
9/10/2017,20:00:00,20.62,1.88,8.39,10.57,118.38,4.8,1.78,2.23,12.6
9/10/2017,20:15:00,20.6,1.88,8.41,10.66,119.31,4.42,2.34,2.15,12.7
9/10/2017,20:30:00,20.59,1.87,8.44,10.73,120.04,5.0,2.43,2.36,12.59
9/10/2017,20:45:00,20.56,1.87,8.47,10.81,120.85,4.98,2.28,2.16,12.62
9/10/2017,21:00:00,20.54,1.87,8.46,10.73,119.92,4.56,1.83,2.26,12.59
9/10/2017,21:15:00,20.53,1.87,8.43,10.74,119.99,5.04,1.87,2.21,12.61
9/10/2017,21:30:00,20.52,1.87,8.4,10.61,118.5,4.96,1.94,2.2,12.59
9/10/2017,21:45:00,20.49,1.87,8.4,10.62,118.56,5.06,2.11,2.31,12.57
9/10/2017,22:00:00,20.48,1.87,8.39,10.56,117.92,5.4,1.82,2.24,12.58
9/10/2017,22:15:00,20.45,1.87,8.36,10.52,117.39,5.21,1.68,2.36,12.59
9/10/2017,22:30:00,20.46,1.87,8.33,10.45,116.58,4.98,1.84,2.21,12.57
9/10/2017,22:45:00,20.45,1.87,8.32,10.42,116.26,4.87,1.54,2.14,12.58
9/10/2017,23:00:00,20.43,1.87,8.28,10.32,115.12,4.98,1.47,2.11,12.58
9/10/2017,23:15:00,20.42,1.88,8.27,10.31,114.93,4.9,1.87,2.05,12.56
9/10/2017,23:30:00,20.42,1.88,8.26,10.36,115.55,5.2,1.95,2.4,12.5
9/10/2017,23:45:00,20.41,1.89,8.27,10.36,115.54,5.22,2.25,2.27,12.54
9/11/2017,0:00:00,20.37,1.89,8.26,10.35,115.35,4.74,1.74,2.29,12.52
9/11/2017,0:15:00,20.38,1.89,8.25,10.36,115.5,5.44,1.79,2.51,12.52
9/11/2017,0:30:00,20.37,1.9,8.18,10.16,113.15,4.74,1.67,2.18,12.52
9/11/2017,0:45:00,20.35,1.9,8.21,10.25,114.11,4.72,1.76,2.46,12.52
9/11/2017,1:00:00,20.35,1.89,8.15,10.08,112.28,4.86,1.92,2.2,12.55
9/11/2017,1:15:00,20.34,1.9,8.19,10.12,112.67,4.95,2.19,2.31,12.54
9/11/2017,1:30:00,20.32,1.9,8.13,10.04,111.73,4.57,2.14,2.27,12.5
9/11/2017,1:45:00,20.32,1.9,8.16,10.05,111.85,5.19,1.51,2.29,12.51
9/11/2017,2:00:00,20.31,1.9,8.12,10.01,111.43,5.09,1.52,2.29,12.51
9/11/2017,2:15:00,20.3,1.91,8.13,10.04,111.66,5.11,1.68,2.36,12.52
9/11/2017,2:30:00,20.28,1.9,8.15,10.06,111.9,4.58,1.55,2.37,12.48
9/11/2017,2:45:00,20.26,1.9,8.14,10.01,111.35,5.15,2.41,2.33,12.51
9/11/2017,3:00:00,20.24,1.9,8.11,9.87,109.67,4.54,1.66,2.32,12.5
9/11/2017,3:15:00,20.24,1.9,8.14,10.06,111.86,4.65,1.81,2.42,12.5
9/11/2017,3:30:00,20.23,1.91,8.14,10.05,111.65,5.1,1.99,2.46,12.46
9/11/2017,3:45:00,20.21,1.91,8.13,10.02,111.24,4.77,1.8,2.28,12.47
9/11/2017,4:00:00,20.21,1.91,8.12,10.03,111.45,4.48,1.57,2.35,12.5
9/11/2017,4:15:00,20.2,1.91,8.1,10.03,111.34,4.86,1.8,2.28,12.48
9/11/2017,4:30:00,20.16,1.91,8.1,10.01,111.06,4.74,1.8,2.32,12.48
9/11/2017,4:45:00,20.14,1.91,8.1,10.02,111.2,4.67,1.76,2.46,12.46
9/11/2017,5:00:00,20.16,1.91,8.09,9.99,110.85,5.2,1.5,2.42,12.46
9/11/2017,5:15:00,20.15,1.91,8.09,9.99,110.87,4.71,2.26,2.31,12.45
9/11/2017,5:30:00,20.14,1.91,8.11,9.98,110.71,4.68,1.62,2.34,12.45
9/11/2017,5:45:00,20.12,1.91,8.05,9.88,109.5,4.23,1.65,2.19,12.46
9/11/2017,6:00:00,20.11,1.91,8.05,9.91,109.83,4.72,1.67,2.26,12.45
9/11/2017,6:15:00,20.07,1.91,8.07,9.91,109.75,4.41,1.67,2.27,12.45
9/11/2017,6:30:00,20.06,1.91,8.1,9.95,110.17,4.62,1.54,2.23,12.51
9/11/2017,6:45:00,20.04,1.91,8.09,9.97,110.36,5.2,2.26,2.37,12.45
9/11/2017,7:00:00,20.05,1.91,8.08,9.91,109.67,4.85,1.65,2.16,12.45
9/11/2017,7:15:00,20.04,1.91,8.07,9.87,109.28,4.76,1.44,2.37,12.44
9/11/2017,7:30:00,20.01,1.91,8.07,9.95,110.08,4.7,1.55,2.33,12.45
9/11/2017,7:45:00,20.01,1.91,8.05,9.89,109.46,4.42,1.89,2.23,12.46
9/11/2017,8:00:00,20.0,1.91,8.07,9.98,110.36,4.36,1.78,2.21,12.46
9/11/2017,8:15:00,20.01,1.91,8.08,9.98,110.35,4.29,1.94,2.19,12.56
9/11/2017,8:30:00,20.02,1.92,8.13,10.1,111.73,4.75,1.73,2.33,12.57
9/11/2017,8:45:00,20.04,1.93,8.14,10.11,111.95,4.86,1.51,2.26,12.68
9/11/2017,9:00:00,20.04,1.92,8.14,10.13,112.09,4.74,1.46,2.34,12.68
9/11/2017,9:15:00,20.05,1.92,8.16,10.16,112.47,4.95,1.52,2.36,12.68
9/11/2017,9:30:00,20.05,1.92,8.15,10.15,112.38,4.6,1.39,2.48,12.76
9/11/2017,9:45:00,20.12,1.92,8.2,10.27,113.81,4.82,1.67,2.25,12.8
9/11/2017,10:00:00,20.12,1.92,8.23,10.32,114.48,4.46,1.88,2.24,12.88
9/11/2017,10:15:00,20.15,1.92,8.22,10.34,114.76,4.56,1.53,2.17,12.92
9/11/2017,10:30:00,20.15,1.92,8.22,10.32,114.44,4.77,1.43,2.31,12.89
9/11/2017,10:45:00,20.2,1.92,8.23,10.34,114.87,4.55,1.39,2.28,12.96
9/11/2017,11:00:00,20.25,1.92,8.28,10.44,116.06,4.92,1.59,2.26,12.94
9/11/2017,11:15:00,20.25,1.92,8.33,10.59,117.73,4.74,1.65,2.33,13.04
9/11/2017,11:30:00,20.26,1.92,8.42,10.79,119.97,4.93,1.56,2.31,13.06
9/11/2017,11:45:00,20.25,1.91,8.49,10.98,122.05,4.95,1.56,2.25,13.06
9/11/2017,12:00:00,20.27,1.92,8.42,10.86,120.81,5.16,1.49,2.22,13.07
9/11/2017,12:15:00,20.3,1.92,8.39,10.72,119.26,5.16,1.55,2.54,13.09
9/11/2017,12:30:00,20.44,1.92,8.45,10.91,121.78,4.92,1.42,2.24,13.16
9/11/2017,12:45:00,20.43,1.92,8.5,11.07,123.51,5.04,1.38,2.29,13.13
9/11/2017,13:00:00,20.9,1.92,8.46,10.87,122.33,4.97,1.38,2.19,13.1
9/11/2017,13:15:00,21.14,1.93,8.45,10.84,122.64,4.29,1.28,2.15,13.17
9/11/2017,13:30:00,21.09,1.92,8.59,11.31,127.77,4.9,1.46,2.13,13.23
9/11/2017,13:45:00,21.13,1.92,8.52,11.1,125.55,4.93,1.39,2.19,13.16
9/11/2017,14:00:00,21.23,1.92,8.5,11.03,124.97,4.72,1.38,2.16,13.11
9/11/2017,14:15:00,21.21,1.92,8.51,11.04,125.08,4.81,1.66,2.17,13.26
9/11/2017,14:30:00,21.36,1.92,8.53,11.13,126.42,4.8,1.33,2.06,13.12
9/11/2017,14:45:00,20.86,1.91,8.54,11.2,126.04,5.06,1.53,2.26,13.24
9/11/2017,15:00:00,20.75,1.91,8.68,11.63,130.57,4.97,1.61,2.27,13.06
9/11/2017,15:15:00,20.89,1.91,8.63,11.43,128.62,5.04,1.41,2.2,13.15
9/11/2017,15:30:00,21.05,1.91,8.64,11.49,129.69,4.83,1.52,2.08,13.01
9/11/2017,15:45:00,21.29,1.9,8.7,11.66,132.29,5.05,1.53,2.03,13.26
9/11/2017,16:00:00,21.43,1.9,8.72,11.8,134.26,4.93,1.51,2.06,13.21
9/11/2017,16:15:00,21.38,1.9,8.71,11.74,133.41,4.75,1.32,2.12,13.17
9/11/2017,16:30:00,21.32,1.9,8.74,11.77,133.55,4.98,1.66,2.23,13.18
9/11/2017,16:45:00,21.4,1.9,8.77,11.95,135.83,4.99,1.46,2.13,13.07
9/11/2017,17:00:00,21.44,1.9,8.82,12.19,138.66,5.29,1.44,2.07,13.12
9/11/2017,17:15:00,21.46,1.9,8.84,12.17,138.52,5.33,1.46,2.09,13.17
9/11/2017,17:30:00,21.33,1.91,8.81,12.19,138.4,5.28,1.45,2.18,13.13
9/11/2017,17:45:00,21.33,1.9,8.85,12.22,138.71,5.25,1.44,2.13,13.1
9/11/2017,18:00:00,21.39,1.9,8.82,12.1,137.5,5.19,1.33,2.04,12.91
9/11/2017,18:15:00,21.24,1.9,8.8,12.1,137.07,5.01,1.71,2.15,12.72
9/11/2017,18:30:00,21.23,1.9,8.76,11.95,135.43,5.07,2.01,2.08,12.69
9/11/2017,18:45:00,21.13,1.92,8.77,11.91,134.67,4.84,2.33,2.17,12.69
9/11/2017,19:00:00,21.16,1.9,8.8,12.06,136.45,4.79,2.19,2.19,12.71
9/11/2017,19:15:00,21.12,1.92,8.78,12.04,136.15,5.07,1.93,2.14,12.68
9/11/2017,19:30:00,21.11,1.9,8.79,12.1,136.82,5.46,2.49,2.22,12.72
9/11/2017,19:45:00,21.15,1.91,8.77,12.01,135.82,5.59,1.58,2.17,12.6
9/11/2017,20:00:00,21.2,1.9,8.81,12.09,136.9,5.17,2.36,2.23,12.68
9/11/2017,20:15:00,21.17,1.89,8.8,11.95,135.21,5.44,1.9,2.24,12.73
9/11/2017,20:30:00,21.13,1.89,8.76,11.89,134.51,5.6,1.91,2.06,12.63
9/11/2017,20:45:00,21.12,1.89,8.73,11.83,133.7,4.91,1.7,2.13,12.66
9/11/2017,21:00:00,21.11,1.82,8.66,11.42,129.06,4.92,1.64,2.06,12.62
9/11/2017,21:15:00,21.1,1.83,8.63,11.4,128.83,4.86,1.55,2.1,12.65
9/11/2017,21:30:00,21.1,1.81,8.62,11.35,128.2,5.14,1.61,2.01,12.63
9/11/2017,21:45:00,21.13,1.79,8.63,11.31,127.87,5.5,1.95,1.98,12.63
9/11/2017,22:00:00,21.11,1.77,8.62,11.28,127.46,5.29,1.77,1.97,12.65
9/11/2017,22:15:00,21.1,1.77,8.62,11.25,127.12,4.97,2.4,2.02,12.63
9/11/2017,22:30:00,21.11,1.78,8.61,11.25,127.16,5.14,2.09,2.05,12.62
9/11/2017,22:45:00,21.1,1.77,8.61,11.23,126.84,5.33,1.96,1.99,12.59
9/11/2017,23:00:00,21.09,1.77,8.6,11.19,126.38,5.3,1.8,1.92,12.63
9/11/2017,23:15:00,21.07,1.77,8.61,11.2,126.46,4.8,1.71,1.97,12.63
9/11/2017,23:30:00,21.06,1.77,8.59,11.18,126.22,5.14,1.77,1.95,12.69
9/11/2017,23:45:00,21.05,1.77,8.59,11.15,125.88,5.04,1.83,2.01,12.58
9/12/2017,0:00:00,21.05,1.77,8.59,11.16,125.95,5.66,1.4,1.92,12.62
9/12/2017,0:15:00,21.03,1.76,8.58,11.13,125.61,5.23,3.08,1.98,12.6
9/12/2017,0:30:00,21.02,1.76,8.6,11.07,124.87,5.31,1.92,1.94,12.6
9/12/2017,0:45:00,21.02,1.76,8.56,11.08,124.99,5.12,1.72,1.99,12.6
9/12/2017,1:00:00,21.01,1.76,8.57,11.09,125.11,5.14,1.59,1.99,12.6
9/12/2017,1:15:00,21.0,1.76,8.55,11.03,124.33,5.28,1.77,1.88,12.58
9/12/2017,1:30:00,20.99,1.76,8.57,11.06,124.64,4.89,1.73,1.99,12.6
9/12/2017,1:45:00,20.99,1.76,8.57,11.06,124.64,4.99,1.95,2.06,12.55
9/12/2017,2:00:00,20.99,1.77,8.55,11.04,124.41,4.69,2.03,1.95,12.59
9/12/2017,2:15:00,20.98,1.77,8.53,10.86,122.36,5.15,1.88,1.92,12.57
9/12/2017,2:30:00,20.96,1.77,8.53,10.96,123.47,5.14,1.8,1.88,12.55
9/12/2017,2:45:00,20.96,1.77,8.56,10.94,123.24,5.54,1.57,2.05,12.55
9/12/2017,3:00:00,20.94,1.77,8.51,10.88,122.47,5.36,1.6,1.91,12.55
9/12/2017,3:15:00,20.94,1.77,8.53,10.95,123.36,4.5,1.85,1.97,12.55
9/12/2017,3:30:00,20.93,1.77,8.52,10.88,122.54,4.79,1.98,2.02,12.55
9/12/2017,3:45:00,20.92,1.77,8.52,10.96,123.33,4.72,2.31,2.08,12.55
9/12/2017,4:00:00,20.91,1.77,8.51,10.93,123.0,4.6,2.01,2.07,12.55
9/12/2017,4:15:00,20.9,1.77,8.51,10.91,122.75,4.92,2.04,2.07,12.54
9/12/2017,4:30:00,20.87,1.77,8.51,10.94,122.99,5.13,1.67,2.0,12.55
9/12/2017,4:45:00,20.88,1.77,8.49,10.89,122.51,5.14,1.74,1.92,12.55
9/12/2017,5:00:00,20.86,1.77,8.49,10.91,122.65,4.92,1.51,2.05,12.54
9/12/2017,5:15:00,20.86,1.77,8.5,10.93,122.94,4.46,1.97,2.0,12.57
9/12/2017,5:30:00,20.85,1.77,8.51,10.92,122.77,5.13,1.67,2.11,12.52
9/12/2017,5:45:00,20.83,1.77,8.48,10.87,122.19,5.05,1.82,2.1,12.51
9/12/2017,6:00:00,20.83,1.77,8.49,10.81,121.5,4.85,1.53,2.05,12.52
9/12/2017,6:15:00,20.82,1.78,8.46,10.81,121.47,5.12,1.9,2.05,12.54
9/12/2017,6:30:00,20.77,1.77,8.47,10.84,121.66,4.47,1.86,1.92,12.5
9/12/2017,6:45:00,20.79,1.77,8.45,10.8,121.29,4.68,2.25,1.87,12.53
9/12/2017,7:00:00,20.76,1.77,8.45,10.78,120.95,4.75,2.07,1.82,12.51
9/12/2017,7:15:00,20.74,1.76,8.45,10.79,121.08,4.64,1.54,1.91,12.51
9/12/2017,7:30:00,20.75,1.77,8.45,10.75,120.65,4.67,1.8,1.91,12.51
9/12/2017,7:45:00,20.74,1.77,8.42,10.73,120.32,4.64,1.46,1.86,12.52
9/12/2017,8:00:00,20.72,1.76,8.44,10.73,120.35,4.08,1.41,1.9,12.52
9/12/2017,8:15:00,20.74,1.77,8.38,10.62,119.19,4.51,1.35,1.86,12.63
9/12/2017,8:30:00,20.73,1.76,8.49,10.86,121.8,4.81,1.69,1.95,12.63
9/12/2017,8:45:00,20.73,1.76,8.48,10.87,121.9,4.81,1.71,1.84,12.7
9/12/2017,9:00:00,20.74,1.75,8.52,11.02,123.66,4.84,1.6,2.0,12.78
9/12/2017,9:15:00,20.8,1.75,8.59,11.2,125.82,5.04,1.7,1.9,12.8
9/12/2017,9:30:00,20.82,1.75,8.6,11.26,126.47,5.2,1.85,1.87,12.88
9/12/2017,9:45:00,20.9,1.75,8.62,11.3,127.2,4.89,1.63,1.81,12.85
9/12/2017,10:00:00,20.9,1.77,8.65,11.41,128.37,4.89,1.62,1.91,12.89
9/12/2017,10:15:00,20.94,1.76,8.66,11.48,129.24,4.58,1.74,1.87,13.07
9/12/2017,10:30:00,21.08,1.76,8.68,11.51,129.98,4.7,1.62,1.84,13.1
9/12/2017,10:45:00,21.53,1.72,8.63,11.32,128.89,4.34,1.36,1.67,13.12
9/12/2017,11:00:00,21.53,1.72,8.67,11.38,129.62,4.23,1.39,1.66,13.12
9/12/2017,11:15:00,21.48,1.72,8.66,11.44,130.18,4.52,1.32,1.76,13.15
9/12/2017,11:30:00,21.51,1.72,8.68,11.49,130.79,4.41,1.42,1.72,13.2
9/12/2017,11:45:00,21.71,1.72,8.64,11.29,129.08,4.2,1.28,1.68,13.15
9/12/2017,12:00:00,21.77,1.73,8.63,11.31,129.45,4.71,1.35,1.73,13.17
9/12/2017,12:15:00,21.94,1.73,8.6,11.24,128.99,4.45,1.25,1.68,13.2
9/12/2017,12:30:00,21.99,1.73,8.61,11.29,129.69,4.41,1.29,1.69,13.22
9/12/2017,12:45:00,22.05,1.73,8.64,11.34,130.5,4.52,1.28,1.66,13.2
9/12/2017,13:00:00,22.15,1.73,8.68,11.39,131.25,4.39,1.3,1.66,13.17
9/12/2017,13:15:00,22.19,1.73,8.65,11.37,131.12,4.3,1.3,1.63,13.32
9/12/2017,13:30:00,22.19,1.73,8.67,11.44,132.01,4.3,1.36,1.7,13.24
9/12/2017,13:45:00,22.42,1.72,8.67,11.4,132.14,4.18,1.26,1.58,13.23
9/12/2017,14:00:00,22.33,1.73,8.77,11.86,137.15,4.32,1.32,1.62,13.22
9/12/2017,14:15:00,22.43,1.73,8.74,11.7,135.62,4.75,1.35,1.63,13.2
9/12/2017,14:30:00,22.52,1.73,8.77,11.82,137.17,4.52,1.37,1.61,13.26
9/12/2017,14:45:00,22.87,1.72,8.74,11.61,135.64,4.37,1.27,1.56,13.24
9/12/2017,15:00:00,23.16,1.73,8.76,11.65,136.88,4.31,1.29,1.53,13.18
9/12/2017,15:15:00,23.04,1.73,8.75,11.59,135.84,4.26,1.39,1.5,13.13
